system:index,biome_id,distance_to_water_m,ecoregion_id,elevation,human_modification,landcover_class,location_id,slope,soil_organic_carbon,soil_ph,worldclim_bio01,worldclim_bio12,.geo
520_0,7.0,30.0,574,66,0.25666735,40,190521.0,0.31882173,4,62,178.0,1183.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
521_0,7.0,127.27922061357854,574,66,0.36803868,40,190522.0,0.2533365,4,61,183.0,1279.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
522_0,7.0,457.93012567421243,574,67,0.16254902,40,190523.0,0.28804514,4,62,180.0,1202.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
523_0,4.0,30.0,563,13,0.39067182,30,190524.0,3.630715,15,54,117.0,2220.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
524_0,4.0,502.8916384272063,563,1049,0.24131685,10,190525.0,11.571003,18,52,72.0,1573.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
525_0,4.0,30.0,563,422,0.09906463,10,190526.0,11.784654,19,51,106.0,2393.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
526_0,4.0,67.0820393249937,563,1250,0.15247999,10,190527.0,11.107607,15,50,60.0,1604.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
527_0,7.0,134.1640786499874,574,64,0.16574918,30,190528.0,0.8413986,4,61,183.0,1279.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
528_0,7.0,240.0,574,27,0.34221324,30,190529.0,0.2990323,4,64,180.0,1114.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
529_0,4.0,30.0,563,57,0.17001471,10,190530.0,1.635109,18,47,106.0,1970.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
530_0,12.0,150.0,596,488,0.4447322,10,190531.0,15.120693,8,65,131.0,877.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
531_0,13.0,84.8528137423857,607,51,0.06603811,20,190532.0,1.3393278,2,77,230.0,147.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
532_0,2.0,210.0,541,15,0.66567,50,190533.0,0.28605732,3,59,267.0,1901.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
533_0,7.0,150.0,574,35,0.25573146,30,190534.0,0.49744812,3,65,182.0,1223.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
534_0,1.0,0.0,470,73,0.60577285,10,190535.0,1.1538209,6,53,269.0,1941.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
535_0,7.0,84.8528137423857,574,42,0.16507956,30,190536.0,0.17390402,4,64,184.0,1262.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
536_0,7.0,123.69316876852982,574,41,0.454142,30,190537.0,0.24120863,3,63,183.0,1219.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
537_0,7.0,589.406481131655,574,56,0.2621343,40,190538.0,0.38171363,3,64,180.0,1204.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
538_0,7.0,474.3416490252569,574,80,0.20973961,40,190539.0,0.5675415,4,61,180.0,1202.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
539_0,4.0,30.0,563,264,0.2873276,10,190540.0,6.9983864,21,48,101.0,2340.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
540_0,4.0,30.0,563,103,0.13053253,10,190541.0,6.2135425,19,51,110.0,2386.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
541_0,12.0,212.13203435596427,596,281,0.7313199,10,190542.0,0.5686023,4,70,136.0,846.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
542_0,4.0,67.0820393249937,563,528,0.096729495,10,190543.0,4.4507093,20,52,96.0,2377.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
543_0,4.0,384.1874542459709,563,1303,0.18851738,10,190544.0,5.773748,15,51,75.0,1627.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
544_0,1.0,0.0,470,25,0.656956,30,190545.0,1.4804076,5,52,270.0,1894.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
545_0,7.0,335.4101966249685,574,60,0.56214947,30,190546.0,0.2449887,3,64,180.0,1186.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
546_0,7.0,271.66155414412253,574,91,0.16636811,30,190547.0,0.44380277,3,62,180.0,1251.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
547_0,7.0,94.86832980505139,574,57,0.24386632,40,190548.0,0.07462632,4,63,180.0,1173.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
548_0,7.0,276.5863337187866,574,44,0.51780635,30,190549.0,0.12090821,4,63,181.0,1184.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
549_0,4.0,494.77267507411926,563,1263,0.16458216,10,190550.0,2.6729276,20,51,60.0,1608.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
550_0,2.0,108.16653826391968,544,136,0.726966,20,190551.0,3.4010775,2,75,234.0,267.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
551_0,4.0,42.42640687119285,563,266,0.29935855,30,190552.0,2.4336927,17,51,99.0,2343.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
552_0,4.0,30.0,563,299,0.3792116,10,190553.0,4.140579,18,50,107.0,2543.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
553_0,4.0,134.1640786499874,563,562,0.27484015,10,190554.0,8.584538,23,47,85.0,2254.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
554_0,4.0,494.77267507411926,563,1263,0.16458216,10,190555.0,2.6729276,20,51,60.0,1608.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
555_0,4.0,67.0820393249937,563,255,0.29529387,10,190556.0,3.9328046,19,51,100.0,2344.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
556_0,4.0,0.0,563,16,0.37210104,80,190557.0,1.7713212,19,51,118.0,2198.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
557_0,4.0,502.8916384272063,563,1257,0.16380577,10,190558.0,1.3620628,20,53,60.0,1609.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
558_0,4.0,531.6013544000805,563,1156,0.19679223,10,190559.0,1.4568431,18,53,67.0,1598.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
559_0,7.0,247.38633753705963,574,47,0.26139045,30,190560.0,0.77948815,4,65,179.0,1184.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
560_0,4.0,67.0820393249937,563,390,0.117831245,10,190561.0,3.7119615,19,52,108.0,2365.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
561_0,4.0,30.0,563,7,0.16688292,30,190562.0,0.70554096,14,57,108.0,1966.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
562_0,7.0,256.3201123595259,574,89,0.27773434,30,190563.0,0.20208082,4,62,179.0,1210.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
563_0,4.0,67.0820393249937,563,528,0.096729495,10,190564.0,4.4507093,20,52,96.0,2377.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
564_0,12.0,94.86832980505139,422,976,0.020558355,30,190565.0,21.374247,8,67,118.0,280.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
565_0,7.0,295.4657340538831,574,63,0.33834726,40,190566.0,0.31375918,4,64,180.0,1208.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
566_0,4.0,134.1640786499874,563,562,0.27484015,10,190567.0,8.584538,23,47,85.0,2254.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
567_0,4.0,67.0820393249937,563,1112,0.16020654,10,190568.0,12.7530775,23,51,62.0,2160.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
568_0,4.0,30.0,563,28,0.24551208,10,190569.0,0.21271674,21,54,106.0,2288.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
569_0,4.0,30.0,563,57,0.18401295,30,190570.0,2.4477167,21,50,107.0,1986.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
570_0,4.0,150.0,563,658,0.27575544,10,190571.0,2.7349524,24,46,81.0,2231.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
571_0,7.0,570.7889277132134,574,64,0.17571332,40,190572.0,0.59053713,4,64,181.0,1203.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
572_0,4.0,465.72524088780074,563,1271,0.16596399,10,190573.0,2.1611245,20,52,61.0,1607.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
573_0,7.0,161.55494421403512,574,70,0.16791934,30,190574.0,0.4084085,5,61,183.0,1279.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
574_0,7.0,402.49223594996215,574,38,0.22090161,40,190575.0,0.854332,4,63,181.0,1192.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
575_0,4.0,42.42640687119285,563,191,0.22055294,30,190576.0,4.1967354,17,61,118.0,2131.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
576_0,4.0,513.5172830587107,563,1346,0.20666772,10,190577.0,3.6601279,21,53,55.0,1619.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
577_0,7.0,228.47319317591726,574,44,0.3794636,40,190578.0,0.24207115,4,64,181.0,1176.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
578_0,7.0,30.0,574,22,0.30073723,40,190579.0,0.34060442,6,59,183.0,1183.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
579_0,7.0,349.85711369071805,574,29,0.4071855,40,190580.0,0.44370836,4,63,182.0,1190.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
580_0,4.0,465.72524088780074,563,1271,0.16596399,10,190581.0,2.1611245,20,52,61.0,1607.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
581_0,14.0,0.0,612,2,0.44961995,80,190582.0,0.1965957,11,69,265.0,1102.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
582_0,13.0,339.4112549695428,607,203,0.14045064,60,190583.0,0.78582937,1,79,221.0,255.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
583_0,4.0,134.1640786499874,563,541,0.15529221,10,190584.0,2.3940792,17,50,85.0,2248.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
584_0,4.0,161.55494421403512,563,870,0.22260907,10,190585.0,4.9004846,15,52,84.0,1944.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
585_0,4.0,394.58839313897715,563,781,0.5167929,30,190586.0,4.297245,11,56,99.0,2281.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
586_0,7.0,597.7457653551382,574,49,0.18029344,40,190587.0,0.26943195,3,62,181.0,1202.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
587_0,4.0,161.55494421403512,563,1073,0.23944218,10,190588.0,6.3789735,18,50,72.0,1823.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
588_0,7.0,582.494635168428,574,46,0.18426298,30,190589.0,0.46878022,3,64,182.0,1198.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
589_0,4.0,90.0,563,363,0.15095986,10,190590.0,1.8158157,16,51,94.0,2304.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
590_0,7.0,301.4962686336267,574,62,0.19258066,40,190591.0,0.66615796,4,62,182.0,1225.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
591_0,13.0,0.0,607,39,0.5672663,60,190592.0,2.397087,2,78,238.0,211.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
592_0,4.0,0.0,563,29,0.13052727,10,190593.0,4.3879395,16,52,113.0,2282.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
593_0,7.0,134.1640786499874,574,45,0.5611469,40,190594.0,0.4010987,3,64,181.0,1162.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
594_0,7.0,84.8528137423857,574,42,0.16507956,30,190595.0,0.17390402,4,64,184.0,1262.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
595_0,7.0,30.0,574,44,0.3987763,10,190596.0,0.29186356,4,62,182.0,1173.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
596_0,4.0,30.0,563,103,0.13053253,10,190597.0,6.2135425,19,51,110.0,2386.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
597_0,7.0,84.8528137423857,574,20,0.40935808,40,190598.0,0.25548664,4,64,184.0,1157.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
598_0,7.0,308.86890422961005,574,30,0.3145151,30,190599.0,0.77725565,3,63,182.0,1192.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
599_0,4.0,483.73546489791295,563,1265,0.19416668,10,190600.0,6.616745,22,53,57.0,1614.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
600_0,7.0,366.1966684720111,574,171,0.17574473,30,190601.0,0.35443935,4,55,178.0,1261.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
601_0,7.0,120.0,574,33,0.15408483,40,190602.0,0.5517438,4,62,182.0,1218.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
602_0,7.0,241.86773244895647,574,85,0.16975611,30,190603.0,0.35228845,4,62,180.0,1252.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
603_0,7.0,241.86773244895647,574,75,0.32642755,30,190604.0,0.5569923,4,61,181.0,1236.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
604_0,7.0,67.0820393249937,574,37,0.5829136,40,190605.0,0.41556942,4,66,182.0,1169.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
605_0,7.0,201.24611797498108,574,44,0.5645154,30,190606.0,0.446905,4,63,181.0,1176.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
606_0,4.0,67.0820393249937,563,255,0.29529387,10,190607.0,3.9328046,19,51,100.0,2344.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
607_0,4.0,201.24611797498108,563,853,0.24676152,10,190608.0,5.6945877,18,51,80.0,1935.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
608_0,4.0,161.55494421403512,563,870,0.22260907,10,190609.0,4.9004846,15,52,84.0,1944.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
609_0,-9999.0,0.0,-9999,7,0.1569329,80,190610.0,0.7980978,-9999,-9999,260.0,3028.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
610_0,7.0,375.89892258425004,574,33,0.3397014,40,190611.0,0.7345594,4,62,182.0,1191.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
611_0,4.0,618.4658438426491,563,115,0.28474277,30,190612.0,3.0684817,12,55,120.0,1734.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
612_0,4.0,0.0,563,29,0.13052727,10,190613.0,4.3879395,16,52,113.0,2282.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
613_0,7.0,408.0441152620633,574,53,0.2968174,40,190614.0,0.6745022,4,64,181.0,1193.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
614_0,7.0,582.494635168428,574,46,0.18426298,30,190615.0,0.46878022,3,64,182.0,1198.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
615_0,1.0,30.0,471,36,0.44716445,10,190616.0,3.8734574,10,59,262.0,3745.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
616_0,4.0,30.0,563,77,0.18898183,10,190617.0,4.035702,20,49,104.0,2133.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
617_0,7.0,192.09372712298546,574,40,0.4000526,40,190618.0,0.58522326,4,64,182.0,1183.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
618_0,7.0,84.8528137423857,574,44,0.15300941,40,190619.0,0.38948214,4,64,180.0,1184.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
619_0,4.0,0.0,563,91,0.2879458,10,190620.0,6.186733,18,52,116.0,2278.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
620_0,8.0,258.0697580112788,578,834,0.1951305,30,190621.0,1.5044588,4,72,96.0,723.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
621_0,7.0,258.0697580112788,574,45,0.20338011,30,190622.0,0.11828836,4,64,181.0,1163.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
622_0,4.0,161.55494421403512,563,870,0.22260907,10,190623.0,4.9004846,15,52,84.0,1944.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
623_0,7.0,182.48287590894657,574,57,0.28456247,40,190624.0,0.43475303,4,63,184.0,1279.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
624_0,4.0,42.42640687119285,563,379,0.39982972,10,190625.0,0.79211265,15,52,103.0,2492.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
625_0,4.0,42.42640687119285,563,341,0.3277392,30,190626.0,1.8824685,14,51,105.0,2535.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
626_0,12.0,0.0,596,118,0.45137385,10,190627.0,0.44567335,9,58,121.0,1788.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
627_0,7.0,258.0697580112788,574,45,0.20338011,30,190628.0,0.11828836,4,64,181.0,1163.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
628_0,4.0,30.0,563,264,0.2873276,10,190629.0,6.9983864,21,48,101.0,2340.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
629_0,4.0,494.77267507411926,563,1263,0.16458216,10,190630.0,2.6729276,20,51,60.0,1608.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
630_0,1.0,67.0820393249937,494,23,0.3129808,10,190631.0,0.4048575,6,58,252.0,3651.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
631_0,12.0,60.0,422,1082,0.02155646,30,190632.0,8.672247,9,66,121.0,267.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
632_0,12.0,94.86832980505139,422,976,0.020558355,30,190633.0,21.374247,8,67,118.0,280.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
633_0,4.0,108.16653826391968,563,343,0.15574437,10,190634.0,1.4106364,14,51,93.0,2305.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
634_0,7.0,60.0,574,39,0.35513026,40,190635.0,0.35517585,3,65,182.0,1215.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
635_0,7.0,218.40329667841553,574,58,0.19792397,30,190636.0,0.32097873,4,63,179.0,1189.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
636_0,7.0,276.5863337187866,384,72,0.3132191,40,190637.0,0.21719274,1,80,228.0,587.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
637_0,7.0,134.1640786499874,574,86,0.44397116,40,190638.0,0.31502682,3,65,179.0,1204.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
638_0,7.0,42.42640687119285,574,44,0.32689542,30,190639.0,0.37834805,4,63,182.0,1171.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
639_0,7.0,94.86832980505139,574,57,0.24386632,40,190640.0,0.07462632,4,63,180.0,1173.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
640_0,4.0,494.77267507411926,563,1263,0.16458216,10,190641.0,2.6729276,20,51,60.0,1608.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
641_0,4.0,494.77267507411926,563,1263,0.16458216,10,190642.0,2.6729276,20,51,60.0,1608.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
642_0,4.0,169.7056274847714,563,491,0.16687526,10,190643.0,5.679199,16,51,86.0,2257.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
643_0,4.0,30.0,563,264,0.2873276,10,190644.0,6.9983864,21,48,101.0,2340.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
644_0,1.0,152.97058540778355,504,1623,0.30891967,10,190645.0,12.981301,8,54,170.0,453.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
645_0,4.0,483.73546489791295,563,1265,0.19416668,10,190646.0,6.616745,22,53,57.0,1614.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
646_0,7.0,324.4996147917591,574,26,0.43265164,40,190647.0,0.68837434,3,64,182.0,1163.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
647_0,4.0,30.0,563,7,0.16688292,30,190648.0,0.70554096,14,57,108.0,1966.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
648_0,1.0,510.8815909777921,470,250,0.119785346,10,190649.0,8.443107,7,52,245.0,2766.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
649_0,4.0,30.0,563,299,0.3792116,10,190650.0,4.140579,18,50,107.0,2543.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
650_0,4.0,84.8528137423857,563,1084,0.26749605,20,190651.0,4.4287,9,66,125.0,601.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
651_0,12.0,152.97058540778355,596,309,0.64213705,40,190652.0,7.265072,6,65,136.0,849.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
652_0,12.0,42.42640687119285,422,716,0.0025470627,30,190653.0,21.965002,8,68,131.0,227.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
653_0,-9999.0,0.0,-9999,0,-9999.0,80,190654.0,0.0,-9999,-9999,-9999.0,-9999.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
654_0,4.0,67.0820393249937,563,152,0.10961822,10,190655.0,6.485436,19,53,100.0,2013.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
655_0,4.0,94.86832980505139,563,198,0.10961822,10,190656.0,8.633296,19,57,96.0,2036.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
656_0,1.0,30.0,470,619,0.28076494,10,190657.0,4.771676,7,51,233.0,3886.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
657_0,4.0,42.42640687119285,563,341,0.3277392,30,190658.0,1.8824685,14,51,105.0,2535.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
658_0,4.0,90.0,563,363,0.15095986,10,190659.0,1.8158157,16,51,94.0,2304.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
659_0,4.0,67.0820393249937,563,152,0.10961822,10,190660.0,6.485436,19,53,100.0,2013.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
660_0,13.0,30.0,607,17,0.58560354,60,190661.0,1.3094817,2,74,227.0,149.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
661_0,4.0,0.0,563,16,0.37210104,80,190662.0,1.7713212,19,51,118.0,2198.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
662_0,4.0,30.0,563,103,0.13053253,10,190663.0,6.2135425,19,51,110.0,2386.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
663_0,12.0,94.86832980505139,422,976,0.020558355,30,190664.0,21.374247,8,67,118.0,280.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
664_0,4.0,67.0820393249937,563,528,0.096729495,10,190665.0,4.4507093,20,52,96.0,2377.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
665_0,4.0,30.0,563,299,0.3792116,10,190666.0,4.140579,18,50,107.0,2543.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
666_0,4.0,300.0,563,164,0.24177186,30,190667.0,0.4503048,19,54,101.0,2386.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
667_0,7.0,247.38633753705963,574,46,0.42063493,30,190668.0,0.41401336,4,64,181.0,1184.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
668_0,7.0,201.24611797498108,574,44,0.5645154,30,190669.0,0.446905,4,63,181.0,1176.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
669_0,4.0,134.1640786499874,563,541,0.15529221,10,190670.0,2.3940792,17,50,85.0,2248.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
670_0,4.0,553.1726674375732,563,1203,0.20820567,10,190671.0,5.8945208,19,54,65.0,1598.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
671_0,7.0,432.6661530556787,574,77,0.1915401,40,190672.0,0.60125023,4,62,180.0,1203.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
672_0,4.0,94.86832980505139,563,1330,0.16452543,30,190673.0,7.9221206,16,49,62.0,1643.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
673_0,4.0,192.09372712298546,563,646,0.1328629,10,190674.0,2.721763,21,49,79.0,2231.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
674_0,7.0,42.42640687119285,574,40,0.4453555,30,190675.0,0.48363358,4,63,182.0,1169.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
675_0,12.0,60.0,422,1082,0.02155646,30,190676.0,8.672247,9,66,121.0,267.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
676_0,4.0,483.73546489791295,563,1265,0.19416668,10,190677.0,6.616745,22,53,57.0,1614.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
677_0,2.0,134.1640786499874,527,133,0.39064214,10,190678.0,1.66696,5,67,257.0,1498.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
678_0,7.0,240.0,574,23,0.3778509,30,190679.0,0.28040463,4,64,183.0,1187.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
679_0,4.0,0.0,563,220,0.2830197,30,190680.0,8.560266,24,48,106.0,2337.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
680_0,7.0,284.60498941515414,384,74,0.38249123,40,190681.0,0.24261789,1,80,228.0,589.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
681_0,4.0,513.5172830587107,563,1346,0.20666772,10,190682.0,3.6601279,21,53,55.0,1619.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
682_0,4.0,30.0,563,422,0.09906463,10,190683.0,11.784654,19,51,106.0,2393.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
683_0,4.0,161.55494421403512,563,1073,0.23944218,10,190684.0,6.3789735,18,50,72.0,1823.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
684_0,4.0,30.0,563,422,0.09906463,10,190685.0,11.784654,19,51,106.0,2393.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
685_0,1.0,150.0,460,811,0.63625866,10,190686.0,4.5118594,6,56,231.0,1952.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
686_0,1.0,169.7056274847714,460,941,0.45091727,10,190687.0,7.2738495,8,55,217.0,2541.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
